timestamp,open,high,low,close,volume
2024-01-02 05:00:00+00:00,199.4,201.62,198.44,199.52,44341503.0
2024-01-03 05:00:00+00:00,197.4,197.67,193.78,194.2,57294252.0
2024-01-04 05:00:00+00:00,194.06,195.49,193.69,193.82,42439160.0
2024-01-05 05:00:00+00:00,192.69,195.46,192.29,193.25,40935147.0
2024-01-08 05:00:00+00:00,193.29,196.97,192.26,196.73,31455399.0
2024-01-09 05:00:00+00:00,194.35,195.769,193.32,194.97,28998688.0
2024-01-10 05:00:00+00:00,194.74,195.375,193.08,195.08,34966922.0
2024-01-11 05:00:00+00:00,194.5,194.74,191.3,193.55,48671731.0
2024-01-12 05:00:00+00:00,195.89,197.1,192.64,193.23,42910571.0
2024-01-16 05:00:00+00:00,191.72,193.26,190.11,190.84,42183293.0
2024-01-17 05:00:00+00:00,188.13,189.93,187.525,189.48,37774457.0
2024-01-18 05:00:00+00:00,190.71,191.17,188.21,190.6,41759974.0
2024-01-19 05:00:00+00:00,191.29,192.85,189.225,192.43,61110329.0
2024-01-22 05:00:00+00:00,194.15,196.82,194.09,196.54,42274489.0
2024-01-23 05:00:00+00:00,198.22,198.59,194.98,195.97,42098201.0
2024-01-24 05:00:00+00:00,198.379,198.46,194.12,194.36,41088905.0
2024-01-25 05:00:00+00:00,197.1,197.6584,194.41,195.97,37633517.0
2024-01-26 05:00:00+00:00,196.89,197.89,195.38,195.98,33426123.0
2024-01-29 05:00:00+00:00,196.16,199.41,195.09,199.41,29145865.0
2024-01-30 05:00:00+00:00,198.39,198.93,197.1,197.71,32735990.0
2024-01-31 05:00:00+00:00,197.21,198.94,192.71,192.88,68018713.0
2024-02-01 05:00:00+00:00,194.31,195.74,191.53,195.44,59272795.0
2024-02-02 05:00:00+00:00,193.24,195.5,192.39,194.41,52806295.0
2024-02-05 05:00:00+00:00,192.47,193.11,190.06,191.94,39690436.0
2024-02-06 05:00:00+00:00,191.7,193.8,191.02,193.67,34653917.0
2024-02-07 05:00:00+00:00,194.07,194.15,192.04,193.22,31713859.0
2024-02-08 05:00:00+00:00,193.36,196.37,192.71,196.15,35180587.0
2024-02-09 05:00:00+00:00,196.92,199.547,196.45,199.34,45964960.0
2024-02-12 05:00:00+00:00,199.87,203.55,199.84,202.96,43146992.0
2024-02-13 05:00:00+00:00,196.22,197.63,193.06,194.61,86115438.0
2024-02-14 05:00:00+00:00,197.68,199.79,196.23,199.13,43680014.0
2024-02-15 05:00:00+00:00,200.99,204.765,200.72,204.44,44931920.0
2024-02-16 05:00:00+00:00,202.12,203.7,201.09,201.66,48346202.0
2024-02-20 05:00:00+00:00,199.15,199.72,198.01,198.88,30346281.0
2024-02-21 05:00:00+00:00,197.66,198.35,196.39,197.94,28756470.0
2024-02-22 05:00:00+00:00,198.65,200.085,197.8052,199.44,38184703.0
2024-02-23 05:00:00+00:00,199.6,201.135,198.565,199.89,37666181.0
2024-02-26 05:00:00+00:00,199.69,201.64,199.15,201.15,28851221.0
2024-02-27 05:00:00+00:00,203.08,204.215,202.535,204.0,32253022.0
