timestamp,open,high,low,close,volume
2024-01-02 05:00:00+00:00,76.44,76.63,72.9101,73.83,13134768.0
2024-01-03 05:00:00+00:00,72.08,72.9899,71.18,71.82,9649943.0
2024-01-04 05:00:00+00:00,71.63,74.02,70.615,73.42,11927380.0
2024-01-05 05:00:00+00:00,73.32,75.9467,73.0,74.51,9834419.0
2024-01-08 05:00:00+00:00,74.78,77.9,74.72,77.69,8225584.0
2024-01-09 05:00:00+00:00,77.25,80.24,76.92,80.11,10835013.0
2024-01-10 05:00:00+00:00,80.69,81.3,79.371,81.1,9866725.0
2024-01-11 05:00:00+00:00,81.15,82.65,79.13,81.3,10641163.0
2024-01-12 05:00:00+00:00,81.11,83.19,81.0,81.4,9264908.0
2024-01-16 05:00:00+00:00,80.28,82.14,79.62,81.32,11659684.0
2024-01-17 05:00:00+00:00,80.03,80.44,77.53,80.32,15898412.0
2024-01-18 05:00:00+00:00,80.0,81.01,77.21,77.52,11221153.0
2024-01-19 05:00:00+00:00,77.31,80.178,76.31,80.01,10263810.0
2024-01-22 05:00:00+00:00,80.91,82.83,79.69,80.26,9011689.0
2024-01-23 05:00:00+00:00,80.7,81.62,79.53,81.14,5700500.0
2024-01-24 05:00:00+00:00,82.28,83.36,80.67,80.73,7675839.0
2024-01-25 05:00:00+00:00,81.27,81.7,79.14,80.49,6926814.0
2024-01-26 05:00:00+00:00,80.51,82.84,80.475,81.55,6839167.0
2024-01-29 05:00:00+00:00,81.74,83.575,81.47,83.54,6478990.0
2024-01-30 05:00:00+00:00,82.78,83.2496,81.68,82.33,5528977.0
2024-01-31 05:00:00+00:00,81.3,82.22,79.96,80.07,6749734.0
2024-02-01 05:00:00+00:00,79.37,79.58,75.82,76.72,14190042.0
2024-02-02 05:00:00+00:00,81.0,83.03,79.33,82.93,17659228.0
2024-02-05 05:00:00+00:00,82.44,82.8,80.03,81.4,8558325.0
2024-02-06 05:00:00+00:00,81.4,82.038,79.77,81.56,5563356.0
2024-02-07 05:00:00+00:00,82.1,85.46,81.8,85.17,13242633.0
2024-02-08 05:00:00+00:00,85.03,91.44,84.9,87.87,20834827.0
2024-02-09 05:00:00+00:00,90.0,91.21,88.92,90.72,11356926.0
2024-02-12 05:00:00+00:00,91.4,91.57,88.98,89.12,17188824.0
2024-02-13 05:00:00+00:00,77.8,83.49,77.01,77.18,40164862.0
2024-02-14 05:00:00+00:00,79.11,80.7,77.48,80.67,18016714.0
2024-02-15 05:00:00+00:00,80.24,84.05,79.6,84.0,15483180.0
2024-02-16 05:00:00+00:00,82.25,83.67,80.35,81.29,13711902.0
2024-02-20 05:00:00+00:00,79.95,80.58,77.72,78.62,10349288.0
2024-02-21 05:00:00+00:00,77.0,78.06,74.6702,75.59,10553404.0
2024-02-22 05:00:00+00:00,78.28,78.83,74.87,75.03,11326774.0
2024-02-23 05:00:00+00:00,75.05,76.8,73.85,76.24,10235565.0
