timestamp,open,high,low,close,volume
2022-01-03 05:00:00+00:00,87.05,87.84,86.67,87.76,20302868.0
2022-01-04 05:00:00+00:00,87.91,88.0,86.175,86.83,16647996.0
2022-01-05 05:00:00+00:00,86.325,86.39,84.13,84.16,23628490.0
2022-01-06 05:00:00+00:00,83.49,84.6,83.235,83.735,23767126.0
2022-01-07 05:00:00+00:00,83.68,84.08,82.42,82.965,30488670.0
2022-01-10 05:00:00+00:00,81.73,83.085,80.645,82.98,32501410.0
2022-01-11 05:00:00+00:00,82.765,84.095,82.15,83.975,19207590.0
2022-01-12 05:00:00+00:00,84.6,85.18,83.95,84.37,18143980.0
2022-01-13 05:00:00+00:00,84.805,85.05,81.9758,82.185,20942678.0
2022-01-14 05:00:00+00:00,81.625,82.93,81.625,82.88,22351360.0
2022-01-18 05:00:00+00:00,81.675,82.16,80.665,80.89,24709834.0
2022-01-19 05:00:00+00:00,81.145,82.145,79.68,79.76,24961324.0
2022-01-20 05:00:00+00:00,80.47,81.3725,78.625,78.73,37609054.0
2022-01-21 05:00:00+00:00,78.54,79.445,77.145,77.165,48016524.0
2022-01-24 05:00:00+00:00,75.88,77.62,73.12,77.565,67429644.0
2022-01-25 05:00:00+00:00,76.045,77.21,74.9,75.77,48886298.0
2022-01-26 05:00:00+00:00,77.83,78.7375,75.31,76.215,53596266.0
2022-01-27 05:00:00+00:00,77.45,77.86,75.415,75.69,39456128.0
2022-01-28 05:00:00+00:00,76.63,79.02,75.49,79.0,44236090.0
2022-01-31 05:00:00+00:00,79.02,81.09,78.635,80.985,29121082.0
2022-02-01 05:00:00+00:00,81.095,81.3305,80.02,81.195,23389884.0
2022-02-02 05:00:00+00:00,81.37,81.99,80.82,81.855,25504816.0
2022-02-03 05:00:00+00:00,80.695,81.245,79.185,79.48,27865352.0
2022-02-04 05:00:00+00:00,79.055,80.5,78.72,79.8,29721824.0
2022-02-07 05:00:00+00:00,79.86,80.335,78.965,79.27,14622678.0
2022-02-08 05:00:00+00:00,79.02,80.465,78.835,80.25,21113770.0
2022-02-09 05:00:00+00:00,81.285,82.055,80.95,82.03,17795580.0
2022-02-10 05:00:00+00:00,80.4,81.765,79.465,79.885,31692206.0
2022-02-11 05:00:00+00:00,79.965,80.315,77.15,77.445,34878824.0
2022-02-14 05:00:00+00:00,77.24,78.0425,76.52,77.42,41030386.0
2022-02-15 05:00:00+00:00,78.585,79.51,78.31,79.455,24445414.0
2022-02-16 05:00:00+00:00,78.915,79.65,78.055,79.375,20318228.0
2022-02-17 05:00:00+00:00,78.635,78.715,76.8525,77.0,24906424.0
2022-02-18 05:00:00+00:00,77.265,77.375,75.635,76.22,25306402.0
2022-02-22 05:00:00+00:00,75.42,76.725,74.69,75.515,26893502.0
2022-02-23 05:00:00+00:00,76.3,76.505,73.545,73.625,37779354.0
2022-02-24 05:00:00+00:00,71.095,76.195,70.86,76.14,50967782.0
2022-02-25 05:00:00+00:00,76.255,77.2,75.32,77.175,28301662.0
2022-02-28 05:00:00+00:00,76.355,77.36,75.715,77.035,34822292.0
2022-03-01 05:00:00+00:00,76.745,77.14,74.905,75.495,29924982.0
2022-03-02 05:00:00+00:00,76.05,77.45,75.46,77.13,25592386.0
2022-03-03 05:00:00+00:00,77.78,77.785,75.82,76.21,23450698.0
2022-03-04 05:00:00+00:00,75.615,75.93,74.28,74.875,26732740.0
2022-03-07 05:00:00+00:00,74.81,75.155,72.095,72.135,32864270.0
2022-03-08 05:00:00+00:00,71.94,74.015,70.725,71.785,36898432.0
2022-03-09 05:00:00+00:00,73.735,74.965,73.145,74.625,35327336.0
2022-03-10 05:00:00+00:00,73.305,73.525,72.21,73.32,27448470.0
2022-03-11 05:00:00+00:00,73.97,74.155,71.92,72.03,21359722.0
2022-03-14 04:00:00+00:00,71.7,72.515,70.49,70.695,27852442.0
2022-03-15 04:00:00+00:00,71.255,73.215,71.0175,73.07,22993884.0
2022-03-16 04:00:00+00:00,73.995,75.4725,72.821,75.445,27176072.0
2022-03-17 04:00:00+00:00,75.04,76.03,74.635,75.98,18518844.0
2022-03-18 04:00:00+00:00,75.71,77.675,75.34,77.535,27797888.0
2022-03-21 04:00:00+00:00,76.975,77.655,76.23,77.245,22305540.0
2022-03-22 04:00:00+00:00,77.3,78.76,77.195,78.355,17485818.0
2022-03-23 04:00:00+00:00,77.625,78.34,77.075,77.15,12360626.0
2022-03-24 04:00:00+00:00,77.58,79.175,77.32,79.155,14263466.0
2022-03-25 04:00:00+00:00,79.28,79.39,78.1201,79.11,14875576.0
2022-03-28 04:00:00+00:00,78.745,80.085,78.545,80.05,18592912.0
2022-03-29 04:00:00+00:00,80.985,81.825,80.405,81.75,18829726.0
2022-03-30 04:00:00+00:00,81.33,81.56,80.235,80.66,18680356.0
2022-03-31 04:00:00+00:00,80.65,80.8,79.345,79.465,19424120.0
2022-04-01 04:00:00+00:00,79.545,79.73,78.345,79.23,28209560.0
2022-04-04 04:00:00+00:00,79.435,80.775,79.405,80.735,23048296.0
2022-04-05 04:00:00+00:00,80.385,80.57,78.76,79.035,23588152.0
2022-04-06 04:00:00+00:00,77.72,77.9,76.48,77.165,34225318.0
2022-04-07 04:00:00+00:00,76.755,77.805,76.23,77.285,23200188.0
2022-04-08 04:00:00+00:00,76.94,77.12,76.04,76.205,26354584.0
2022-04-11 04:00:00+00:00,75.25,75.345,74.185,74.285,21595330.0
2022-04-12 04:00:00+00:00,75.205,75.775,73.675,73.955,22149428.0
2022-04-13 04:00:00+00:00,74.0,75.375,73.725,75.145,14446724.0
2022-04-14 04:00:00+00:00,75.225,75.36,73.2825,73.32,17407032.0
2022-04-18 04:00:00+00:00,72.96,74.035,72.94,73.56,14060570.0
2022-04-19 04:00:00+00:00,73.375,75.07,73.105,74.94,13562150.0
2022-04-20 04:00:00+00:00,75.665,75.865,74.65,74.87,15652590.0
2022-04-21 04:00:00+00:00,75.6,76.31,73.375,73.6,18509228.0
2022-04-22 04:00:00+00:00,73.52,73.95,71.4401,71.54,22094882.0
2022-04-25 04:00:00+00:00,71.225,72.665,70.78,72.615,28707546.0
2022-04-26 04:00:00+00:00,71.955,72.065,69.875,69.91,25953288.0
2022-04-27 04:00:00+00:00,70.69,72.31,70.535,70.945,40048596.0
2022-04-28 04:00:00+00:00,72.06,74.205,71.675,73.785,27762416.0
2022-04-29 04:00:00+00:00,72.98,73.83,70.575,70.71,29589850.0
2022-05-02 04:00:00+00:00,70.63,71.88,69.83,71.785,37004312.0
2022-05-03 04:00:00+00:00,71.775,72.35,71.245,71.91,27429816.0
2022-05-04 04:00:00+00:00,72.19,74.57,70.995,74.435,28650488.0
2022-05-05 04:00:00+00:00,73.34,73.43,70.01,70.855,36442236.0
2022-05-06 04:00:00+00:00,70.21,71.41,69.23,70.285,34862120.0
2022-05-09 04:00:00+00:00,69.015,69.46,67.255,67.565,41124656.0
2022-05-10 04:00:00+00:00,69.175,69.565,67.575,68.595,36265408.0
2022-05-11 04:00:00+00:00,67.975,69.265,66.225,66.43,34211840.0
2022-05-12 04:00:00+00:00,65.445,66.7,64.215,65.745,36456602.0
2022-05-13 04:00:00+00:00,66.64,68.265,66.21,67.93,24495704.0
2022-05-16 04:00:00+00:00,67.365,68.235,66.755,67.33,17423480.0
2022-05-17 04:00:00+00:00,68.78,69.385,68.0,69.28,18602228.0
2022-05-18 04:00:00+00:00,68.365,68.565,65.86,66.11,23670144.0
2022-05-19 04:00:00+00:00,65.615,66.51,65.075,65.385,20874898.0
2022-05-20 04:00:00+00:00,66.295,66.475,63.5178,65.53,20252548.0
2022-05-23 04:00:00+00:00,65.735,67.12,65.53,67.035,17219682.0
2022-05-24 04:00:00+00:00,66.1,66.435,64.885,66.04,17122034.0
2022-05-25 04:00:00+00:00,65.605,67.305,65.555,66.81,13656628.0
2022-05-26 04:00:00+00:00,66.42,68.71,66.28,68.415,15556630.0
2022-05-27 04:00:00+00:00,69.18,70.745,69.05,70.73,16282386.0
2022-05-31 04:00:00+00:00,70.455,70.915,69.54,70.225,19420896.0
2022-06-01 04:00:00+00:00,70.98,71.4575,69.495,70.015,13304796.0
2022-06-02 04:00:00+00:00,69.52,71.715,69.195,71.71,13868330.0
2022-06-03 04:00:00+00:00,70.35,70.8351,69.67,69.995,11256538.0
2022-06-06 04:00:00+00:00,70.875,71.315,69.6525,70.0,12589556.0
2022-06-07 04:00:00+00:00,69.255,70.97,69.115,70.835,11016670.0
2022-06-08 04:00:00+00:00,70.625,70.965,69.84,70.035,8814288.0
2022-06-09 04:00:00+00:00,69.525,70.205,68.15,68.165,9765206.0
2022-06-10 04:00:00+00:00,66.99,67.2,65.525,65.545,20886302.0
2022-06-13 04:00:00+00:00,63.48,64.085,62.41,62.64,36332694.0
2022-06-14 04:00:00+00:00,63.11,63.455,62.45,63.035,18250344.0
2022-06-15 04:00:00+00:00,63.82,65.315,62.955,64.365,25069570.0
2022-06-16 04:00:00+00:00,62.73,62.785,61.2325,61.745,32690812.0
2022-06-17 04:00:00+00:00,61.735,62.9,61.3,62.31,27684874.0
2022-06-21 04:00:00+00:00,63.055,64.18,63.055,63.73,17244996.0
2022-06-22 04:00:00+00:00,63.035,64.3395,62.86,63.46,15163482.0
2022-06-23 04:00:00+00:00,64.005,64.5325,63.42,64.41,16042176.0
2022-06-24 04:00:00+00:00,65.15,66.74,65.15,66.725,25492126.0
2022-06-27 04:00:00+00:00,66.94,67.1375,65.975,66.275,13917296.0
2022-06-28 04:00:00+00:00,66.335,66.995,64.26,64.29,15262200.0
2022-06-29 04:00:00+00:00,64.21,64.805,63.69,64.42,13607150.0
2022-06-30 04:00:00+00:00,63.565,64.36,62.555,63.56,15720322.0
2022-07-01 04:00:00+00:00,63.16,63.865,62.615,63.705,13930634.0
2022-07-05 04:00:00+00:00,62.84,64.52,62.48,64.505,14341070.0
2022-07-06 04:00:00+00:00,64.645,65.58,64.325,65.06,16166924.0
2022-07-07 04:00:00+00:00,65.345,66.555,65.345,66.405,13082248.0
2022-07-08 04:00:00+00:00,65.695,66.649,65.49,66.435,12626922.0
2022-07-11 04:00:00+00:00,65.855,66.14,65.07,65.52,11416688.0
2022-07-12 04:00:00+00:00,65.76,66.13,64.245,64.625,16553392.0
2022-07-13 04:00:00+00:00,63.41,64.87,63.13,64.455,15162656.0
2022-07-14 04:00:00+00:00,63.94,65.275,63.115,65.045,13728816.0
2022-07-15 04:00:00+00:00,65.67,66.22,65.395,66.19,13529292.0
2022-07-18 04:00:00+00:00,66.84,67.08,65.3,65.55,9897692.0
2022-07-19 04:00:00+00:00,66.28,67.62,65.88,67.55,12330544.0
2022-07-20 04:00:00+00:00,67.56,68.89,67.38,68.605,12537132.0
2022-07-21 04:00:00+00:00,68.69,69.585,67.975,69.57,12957540.0
2022-07-22 04:00:00+00:00,69.54,69.825,68.2125,68.61,10583612.0
2022-07-25 04:00:00+00:00,68.58,68.655,67.66,68.175,13951166.0
2022-07-26 04:00:00+00:00,68.12,68.14,66.82,67.07,10167834.0
2022-07-27 04:00:00+00:00,68.175,70.32,68.075,69.955,17073504.0
2022-07-28 04:00:00+00:00,70.035,71.18,69.41,71.02,12408084.0
2022-07-29 04:00:00+00:00,71.24,72.335,70.94,72.11,10177350.0
2022-08-01 04:00:00+00:00,71.46,72.675,71.285,71.955,12516006.0
2022-08-02 04:00:00+00:00,71.335,72.27,70.83,71.445,15921800.0
2022-08-03 04:00:00+00:00,71.795,73.55,71.78,73.345,14243530.0
2022-08-04 04:00:00+00:00,73.32,73.715,72.85,73.68,11679826.0
2022-08-05 04:00:00+00:00,72.5,73.715,72.44,73.51,7921028.0
2022-08-08 04:00:00+00:00,73.445,74.015,72.49,72.885,11102826.0
2022-08-09 04:00:00+00:00,72.295,72.44,71.765,72.155,8565724.0
2022-08-10 04:00:00+00:00,73.87,74.185,73.28,74.125,19273104.0
2022-08-11 04:00:00+00:00,74.59,75.025,73.7,73.835,11025814.0
2022-08-12 04:00:00+00:00,74.32,75.31,74.09,75.305,8088518.0
2022-08-15 04:00:00+00:00,75.005,75.89,74.92,75.78,7162566.0
2022-08-16 04:00:00+00:00,75.435,75.93,74.87,75.575,10990682.0
2022-08-17 04:00:00+00:00,74.885,75.61,74.495,75.035,12632760.0
2022-08-18 04:00:00+00:00,75.11,75.725,74.82,75.425,9976866.0
2022-08-19 04:00:00+00:00,74.805,74.895,73.8892,74.055,10146530.0
2022-08-22 04:00:00+00:00,73.045,73.07,71.81,71.99,10744248.0
2022-08-23 04:00:00+00:00,71.85,72.56,71.7025,71.8,14777366.0
2022-08-24 04:00:00+00:00,71.75,72.15,71.45,71.845,8983272.0
2022-08-25 04:00:00+00:00,72.03,73.065,71.935,73.06,7126616.0
2022-08-26 04:00:00+00:00,73.03,73.205,69.89,69.94,14321890.0
2022-08-29 04:00:00+00:00,69.185,69.69,68.75,69.015,13231528.0
2022-08-30 04:00:00+00:00,69.405,69.5245,67.675,68.295,13268782.0
2022-08-31 04:00:00+00:00,68.705,68.925,67.595,67.63,14171324.0
2022-09-01 04:00:00+00:00,66.97,67.385,65.89,67.3,15988608.0
2022-09-02 04:00:00+00:00,67.995,68.38,66.075,66.425,16606528.0
2022-09-06 04:00:00+00:00,66.515,66.8,65.55,65.985,14990208.0
2022-09-07 04:00:00+00:00,66.115,67.31,65.89,67.04,11656950.0
2022-09-08 04:00:00+00:00,66.545,67.62,66.245,67.27,11210602.0
2022-09-09 04:00:00+00:00,67.83,68.785,67.7,68.6,11418630.0
2022-09-12 04:00:00+00:00,69.025,69.73,69.015,69.7,10180954.0
2022-09-13 04:00:00+00:00,67.71,68.09,65.82,66.0,20148714.0
2022-09-14 04:00:00+00:00,66.31,66.725,65.605,66.24,13229162.0
2022-09-15 04:00:00+00:00,65.71,66.11,64.325,64.715,14885286.0
2022-09-16 04:00:00+00:00,64.15,64.4875,63.44,64.355,20762120.0
2022-09-19 04:00:00+00:00,63.555,64.78,63.515,64.72,15683274.0
2022-09-20 04:00:00+00:00,64.115,64.745,63.7801,64.34,12109644.0
2022-09-21 04:00:00+00:00,64.675,65.625,63.325,63.335,16808704.0
