timestamp,open,high,low,close,volume
2024-01-02 09:00:00+00:00,476.25,476.36,476.0,476.0,40964.0
2024-01-02 09:15:00+00:00,475.87,475.88,475.66,475.73,8077.0
2024-01-02 09:30:00+00:00,475.75,475.75,475.4,475.42,16682.0
2024-01-02 09:45:00+00:00,475.49,475.54,475.27,475.4,5585.0
2024-01-02 10:00:00+00:00,475.39,475.43,475.17,475.17,4384.0
2024-01-02 10:15:00+00:00,475.3,475.4,475.1,475.1,6870.0
2024-01-02 10:30:00+00:00,475.24,475.51,475.24,475.47,3376.0
2024-01-02 10:45:00+00:00,475.45,475.45,475.1,475.1,28847.0
2024-01-02 11:00:00+00:00,475.01,475.08,474.21,474.21,13905.0
2024-01-02 11:15:00+00:00,474.22,474.22,473.19,473.2,49790.0
2024-01-02 11:30:00+00:00,473.2,473.25,472.5,472.75,67210.0
2024-01-02 11:45:00+00:00,472.78,473.17,472.78,473.17,25048.0
2024-01-02 12:00:00+00:00,473.05,473.06,472.57,472.88,120810.0
2024-01-02 12:15:00+00:00,472.9,472.9,472.5,472.66,112136.0
2024-01-02 12:30:00+00:00,472.64,472.66,472.36,472.42,32910.0
2024-01-02 12:45:00+00:00,472.48,472.48,471.7,471.79,156961.0
2024-01-02 13:00:00+00:00,473.0699,476.35,471.66,471.69,287164.0
2024-01-02 13:15:00+00:00,471.66,471.98,471.65,471.76,87977.0
2024-01-02 13:30:00+00:00,471.75,472.33,471.64,472.11,104287.0
2024-01-02 13:45:00+00:00,472.1,472.12,471.82,472.03,89383.0
2024-01-02 14:00:00+00:00,472.09,472.29,471.54,472.24,208430.0
2024-01-02 14:15:00+00:00,472.25,472.49,472.1,472.16,378895.0
2024-01-02 14:30:00+00:00,472.16,472.8,471.71,471.8,6740621.0
2024-01-02 14:45:00+00:00,471.79,472.2701,471.36,472.27,5190314.0
2024-01-02 15:00:00+00:00,472.275,472.71,471.98,472.1199,3077213.0
2024-01-02 15:15:00+00:00,472.12,472.42,471.59,471.76,2732537.0
2024-01-02 15:30:00+00:00,471.77,471.96,471.3,471.8601,2595065.0
2024-01-02 15:45:00+00:00,471.87,472.07,471.4701,471.68,1670492.0
2024-01-02 16:00:00+00:00,471.67,472.45,471.63,472.16,2001606.0
2024-01-02 16:15:00+00:00,472.16,472.3875,471.98,472.335,2196960.0
2024-01-02 16:30:00+00:00,472.32,472.67,472.27,472.665,1790278.0
2024-01-02 16:45:00+00:00,472.66,473.29,472.61,473.185,2333858.0
2024-01-02 17:00:00+00:00,473.19,473.36,473.11,473.26,2508112.0
2024-01-02 17:15:00+00:00,473.26,473.26,472.77,472.975,2071709.0
2024-01-02 17:30:00+00:00,472.975,473.67,472.94,473.5,1880562.0
2024-01-02 17:45:00+00:00,473.49,473.49,472.59,472.65,2481122.0
2024-01-02 18:00:00+00:00,472.65,472.68,472.28,472.6105,1495143.0
2024-01-02 18:15:00+00:00,472.615,472.97,472.49,472.6605,1537786.0
2024-01-02 18:30:00+00:00,472.66,472.945,472.45,472.735,2988922.0
2024-01-02 18:45:00+00:00,472.74,472.9597,472.0,472.1499,2611425.0
2024-01-02 19:00:00+00:00,472.13,472.25,471.545,471.91,2472940.0
2024-01-02 19:15:00+00:00,471.91,471.94,471.6,471.8801,1872920.0
2024-01-02 19:30:00+00:00,471.86,472.06,471.46,471.555,3089774.0
2024-01-02 19:45:00+00:00,471.55,471.66,470.92,470.925,2935034.0
2024-01-02 20:00:00+00:00,470.9275,470.98,470.49,470.64,3918488.0
2024-01-02 20:15:00+00:00,470.645,471.07,470.525,470.91,3696742.0
2024-01-02 20:30:00+00:00,470.905,471.17,470.67,470.99,4610697.0
2024-01-02 20:45:00+00:00,471.0,472.67,470.905,472.6,20175879.0
2024-01-02 21:00:00+00:00,472.6,473.0,471.9163,472.63,18968207.0
2024-01-02 21:15:00+00:00,472.63,472.65,472.52,472.55,470434.0
2024-01-02 21:30:00+00:00,472.54,472.72,472.2,472.7,1240763.0
2024-01-02 21:45:00+00:00,472.72,472.8,472.69,472.69,400544.0
2024-01-02 22:00:00+00:00,472.69,472.7,472.62,472.65,8581.0
2024-01-02 22:15:00+00:00,472.67,472.74,472.67,472.73,10475.0
2024-01-02 22:30:00+00:00,472.6701,472.75,472.65,472.7,638752.0
2024-01-02 22:45:00+00:00,472.7,472.79,472.681,472.79,11699.0
2024-01-02 23:00:00+00:00,472.84,472.87,472.71,472.79,10880.0
2024-01-02 23:15:00+00:00,472.69,472.69,472.52,472.5997,15558.0
2024-01-02 23:30:00+00:00,472.61,472.65,472.61,472.65,2419.0
2024-01-02 23:45:00+00:00,472.6,472.67,472.6,472.67,4225.0
2024-01-03 00:00:00+00:00,472.68,472.68,472.61,472.64,4181.0
2024-01-03 00:15:00+00:00,472.71,472.71,472.66,472.7,6607.0
2024-01-03 00:30:00+00:00,472.66,472.7,472.51,472.5309,10860.0
2024-01-03 00:45:00+00:00,472.5308,472.5308,472.44,472.5,6500.0
2024-01-03 09:00:00+00:00,472.07,472.18,471.77,471.88,7428.0
2024-01-03 09:15:00+00:00,471.77,471.95,471.76,471.9,3250.0
2024-01-03 09:30:00+00:00,471.83,471.89,471.68,471.68,10744.0
2024-01-03 09:45:00+00:00,471.69,471.73,471.56,471.57,7815.0
2024-01-03 10:00:00+00:00,471.44,471.72,471.44,471.65,8131.0
2024-01-03 10:15:00+00:00,471.63,471.65,471.47,471.47,6609.0
2024-01-03 10:30:00+00:00,471.65,471.89,471.65,471.89,3832.0
2024-01-03 10:45:00+00:00,471.9,471.9,471.64,471.64,2243.0
2024-01-03 11:00:00+00:00,471.72,471.75,471.63,471.63,6078.0
2024-01-03 11:15:00+00:00,471.58,471.58,471.37,471.37,6224.0
2024-01-03 11:30:00+00:00,471.2,471.31,471.12,471.22,20099.0
2024-01-03 11:45:00+00:00,471.32,471.32,471.1,471.29,20718.0
2024-01-03 12:00:00+00:00,471.3,471.3,470.95,470.95,25038.0
2024-01-03 12:15:00+00:00,470.98,471.13,470.78,470.83,32050.0
2024-01-03 12:30:00+00:00,470.84,470.86,470.62,470.651,41688.0
2024-01-03 12:45:00+00:00,470.67,470.92,470.63,470.69,50225.0
2024-01-03 13:00:00+00:00,470.99,472.53,470.54,470.81,138361.0
2024-01-03 13:15:00+00:00,470.83,471.17,470.76,471.1,103783.0
2024-01-03 13:30:00+00:00,471.04,471.24,470.9,471.03,53804.0
2024-01-03 13:45:00+00:00,471.04,471.11,470.59,470.63,115010.0
2024-01-03 14:00:00+00:00,470.68,470.8,470.3,470.3,70342.0
2024-01-03 14:15:00+00:00,470.32,470.67,470.26,470.42,194683.0
2024-01-03 14:30:00+00:00,470.43,470.53,470.05,470.22,4822382.0
2024-01-03 14:45:00+00:00,470.21,470.47,469.65,469.97,4172427.0
2024-01-03 15:00:00+00:00,469.95,470.96,469.39,469.4,4451101.0
2024-01-03 15:15:00+00:00,469.41,469.7999,469.22,469.5,4502728.0
2024-01-03 15:30:00+00:00,469.49,469.66,468.77,468.93,4748346.0
2024-01-03 15:45:00+00:00,468.92,469.5,468.71,469.39,3420806.0
2024-01-03 16:00:00+00:00,469.39,469.84,469.38,469.65,3765752.0
2024-01-03 16:15:00+00:00,469.63,469.93,469.42,469.71,2132952.0
2024-01-03 16:30:00+00:00,469.7,469.83,469.1299,469.576,3180913.0
2024-01-03 16:45:00+00:00,469.58,469.65,469.2201,469.2601,1459432.0
2024-01-03 17:00:00+00:00,469.26,469.58,469.05,469.1375,1501118.0
2024-01-03 17:15:00+00:00,469.135,469.59,468.97,469.58,1475099.0
2024-01-03 17:30:00+00:00,469.58,470.0,469.4205,469.844,1771220.0
2024-01-03 17:45:00+00:00,469.85,470.39,469.75,470.3,1413543.0
2024-01-03 18:00:00+00:00,470.29,470.77,470.27,470.44,1647382.0
2024-01-03 18:15:00+00:00,470.435,470.56,470.2631,470.33,1543514.0
2024-01-03 18:30:00+00:00,470.34,470.43,469.86,470.06,1499761.0
2024-01-03 18:45:00+00:00,470.06,470.35,469.96,470.0825,1449056.0
2024-01-03 19:00:00+00:00,470.08,470.52,468.95,469.54,4797736.0
2024-01-03 19:15:00+00:00,469.56,471.19,469.2204,470.94,4040656.0
2024-01-03 19:30:00+00:00,470.95,471.18,470.34,470.99,3526015.0
2024-01-03 19:45:00+00:00,470.99,471.095,470.18,470.2283,2250077.0
2024-01-03 20:00:00+00:00,470.23,470.29,469.3,469.52,2849585.0
2024-01-03 20:15:00+00:00,469.53,469.57,468.97,469.26,3453371.0
2024-01-03 20:30:00+00:00,469.275,469.795,468.98,469.03,4170232.0
2024-01-03 20:45:00+00:00,469.03,469.2,468.17,468.73,14792324.0
2024-01-03 21:00:00+00:00,468.74,468.82,468.51,468.75,10326913.0
2024-01-03 21:15:00+00:00,468.71,468.75,468.61,468.73,652271.0
2024-01-03 21:30:00+00:00,468.7,468.8,468.63,468.8,522247.0
2024-01-03 21:45:00+00:00,468.8,468.97,468.8,468.94,53059.0
2024-01-03 22:00:00+00:00,468.93,469.07,468.93,468.97,127192.0
2024-01-03 22:15:00+00:00,469.02,469.19,468.79,468.79,29089.0
2024-01-03 22:30:00+00:00,469.08,469.14,469.01,469.1,9472.0
2024-01-03 22:45:00+00:00,469.11,469.14,469.06,469.13,4744.0
2024-01-03 23:00:00+00:00,469.14,469.34,469.06,469.09,37691.0
2024-01-03 23:15:00+00:00,469.09,469.11,469.03,469.08,24740.0
2024-01-03 23:30:00+00:00,469.12,469.12,469.0,469.0,6625.0
2024-01-03 23:45:00+00:00,469.0,469.1,469.0,469.06,9108.0
2024-01-04 00:00:00+00:00,469.07,469.07,468.811,468.87,16944.0
2024-01-04 00:15:00+00:00,468.83,469.18,468.83,469.1594,39147.0
