timestamp,open,high,low,close,volume
2024-06-02 21:00:00+00:00,1.08475,1.08492,1.08439,1.08453,113
2024-06-02 21:15:00+00:00,1.08464,1.08476,1.08453,1.08467,148
2024-06-02 21:30:00+00:00,1.08469,1.08483,1.08445,1.08478,291
2024-06-02 21:45:00+00:00,1.08482,1.0849,1.08453,1.0846,261
2024-06-02 22:00:00+00:00,1.08472,1.08529,1.08472,1.08514,281
2024-06-02 22:15:00+00:00,1.08512,1.08542,1.08512,1.08527,202
2024-06-02 22:30:00+00:00,1.08528,1.08537,1.08518,1.08524,314
2024-06-02 22:45:00+00:00,1.08521,1.08528,1.08505,1.0851,309
2024-06-02 23:00:00+00:00,1.08511,1.08516,1.08502,1.08506,238
2024-06-02 23:15:00+00:00,1.08505,1.08512,1.085,1.08511,208
2024-06-02 23:30:00+00:00,1.0851,1.0853,1.085,1.085,315
2024-06-02 23:45:00+00:00,1.08515,1.0854,1.085,1.08524,407
2024-06-03 00:00:00+00:00,1.08524,1.0854,1.085,1.08537,667
2024-06-03 00:15:00+00:00,1.08536,1.0856,1.0852,1.08546,893
2024-06-03 00:30:00+00:00,1.08545,1.0855,1.0851,1.0852,878
2024-06-03 00:45:00+00:00,1.08533,1.0858,1.0853,1.08562,1010
2024-06-03 01:00:00+00:00,1.08562,1.0858,1.0853,1.0855,1068
2024-06-03 01:15:00+00:00,1.08556,1.0857,1.0853,1.08551,1010
2024-06-03 01:30:00+00:00,1.0854,1.0858,1.0853,1.0857,929
2024-06-03 01:45:00+00:00,1.08576,1.0859,1.0855,1.08575,941
2024-06-03 02:00:00+00:00,1.08576,1.0858,1.0851,1.08526,945
2024-06-03 02:15:00+00:00,1.08528,1.0854,1.085,1.08527,888
2024-06-03 02:30:00+00:00,1.0852,1.0855,1.0851,1.08537,880
2024-06-03 02:45:00+00:00,1.08538,1.0855,1.0851,1.08537,711
2024-06-03 03:00:00+00:00,1.08538,1.0857,1.0852,1.08553,744
2024-06-03 03:15:00+00:00,1.0856,1.0856,1.0852,1.08533,863
2024-06-03 03:30:00+00:00,1.08533,1.0854,1.0849,1.0851,943
2024-06-03 03:45:00+00:00,1.08516,1.0853,1.0848,1.08495,839
2024-06-03 04:00:00+00:00,1.08496,1.0853,1.0848,1.08519,919
2024-06-03 04:15:00+00:00,1.08518,1.0855,1.085,1.08539,756
2024-06-03 04:30:00+00:00,1.0855,1.0855,1.0851,1.08529,629
2024-06-03 04:45:00+00:00,1.08529,1.0854,1.085,1.08517,748
2024-06-03 05:00:00+00:00,1.08516,1.0854,1.0849,1.08534,874
2024-06-03 05:15:00+00:00,1.08535,1.0856,1.085,1.08522,722
2024-06-03 05:30:00+00:00,1.0852,1.0853,1.0847,1.08494,1066
2024-06-03 05:45:00+00:00,1.08495,1.0853,1.0847,1.08523,1101
2024-06-03 06:00:00+00:00,1.08524,1.0854,1.0847,1.08507,1557
2024-06-03 06:15:00+00:00,1.08508,1.0851,1.0846,1.08484,1254
2024-06-03 06:30:00+00:00,1.08485,1.08546,1.0845,1.08539,1419
2024-06-03 06:45:00+00:00,1.0854,1.0859,1.085,1.08563,1868
2024-06-03 07:00:00+00:00,1.08562,1.08586,1.0849,1.0851,1953
2024-06-03 07:15:00+00:00,1.0851,1.0851,1.0844,1.08461,1764
2024-06-03 07:30:00+00:00,1.08462,1.08513,1.0844,1.08504,1542
2024-06-03 07:45:00+00:00,1.08504,1.08504,1.0838,1.08394,1974
2024-06-03 08:00:00+00:00,1.08395,1.08411,1.0833,1.0835,2335
2024-06-03 08:15:00+00:00,1.08352,1.08381,1.0832,1.08368,1877
2024-06-03 08:30:00+00:00,1.08368,1.08412,1.0835,1.0836,1678
2024-06-03 08:45:00+00:00,1.08368,1.08424,1.0834,1.0839,1598
2024-06-03 09:00:00+00:00,1.084,1.08406,1.0833,1.08359,1532
2024-06-03 09:15:00+00:00,1.0836,1.08382,1.0833,1.08382,1584
2024-06-03 09:30:00+00:00,1.08382,1.0842,1.0832,1.08344,1612
2024-06-03 09:45:00+00:00,1.08345,1.08373,1.0831,1.08346,1630
2024-06-03 10:00:00+00:00,1.08348,1.08355,1.0827,1.08299,1661
2024-06-03 10:15:00+00:00,1.08297,1.08342,1.0828,1.08318,1559
2024-06-03 10:30:00+00:00,1.0832,1.08336,1.0826,1.08325,1489
2024-06-03 10:45:00+00:00,1.08322,1.0839,1.083,1.0837,1514
2024-06-03 11:00:00+00:00,1.0837,1.0842,1.0836,1.08408,1693
2024-06-03 11:15:00+00:00,1.08407,1.08446,1.0839,1.08412,1458
2024-06-03 11:30:00+00:00,1.08415,1.08433,1.0839,1.08429,1631
2024-06-03 11:45:00+00:00,1.08431,1.08448,1.0839,1.08432,1621
2024-06-03 12:00:00+00:00,1.08434,1.08441,1.0839,1.0842,1691
2024-06-03 12:15:00+00:00,1.0842,1.0848,1.084,1.08466,1714
2024-06-03 12:30:00+00:00,1.0847,1.085,1.0845,1.08476,1699
2024-06-03 12:45:00+00:00,1.08476,1.0848,1.0841,1.08443,1847
2024-06-03 13:00:00+00:00,1.08447,1.08491,1.0844,1.08479,1748
2024-06-03 13:15:00+00:00,1.0848,1.0853,1.0846,1.08516,1645
2024-06-03 13:30:00+00:00,1.08521,1.0854,1.0849,1.08535,2077
2024-06-03 13:45:00+00:00,1.08534,1.0854,1.0848,1.08509,2262
2024-06-03 14:00:00+00:00,1.08527,1.08814,1.08527,1.08793,3914
2024-06-03 14:15:00+00:00,1.08794,1.08822,1.0872,1.08785,3282
2024-06-03 14:30:00+00:00,1.08788,1.08801,1.0872,1.08759,2859
2024-06-03 14:45:00+00:00,1.08757,1.0877,1.0866,1.087,2860
2024-06-03 15:00:00+00:00,1.08698,1.0883,1.0868,1.0882,2278
